-3.4173e-09	-2.7891e-08	5.8248e-09	-7.4018e-08	8.7094e-08	1.3452e-08	-2.7114e-08	-3.9217e-09	-3.1742e-08	2.1431e-07	-9.1004e-09	-9.016e-08	-9.3914e-08	-2.5595e-08	-8.9305e-08	-3.3148e-08	-4.1428e-08	2.4809e-08	6.71e-08	-3.1341e-08	-3.8459e-08	-1.2815e-08	-2.1743e-08	-5.429e-08	-4.2617e-08	5.2813e-08	1.1548e-07	-1.8261e-08	-3.3889e-07	-2.8263e-08	-4.5517e-08	6.5005e-08	-2.8271e-08	-3.1732e-08	-2.1908e-08	-6.7538e-08	1.4314e-07	-3.667e-08	-6.7334e-08	5.9813e-08	-8.5587e-08	-6.7258e-08
-3.9716e-09	-3.0773e-08	3.3472e-09	-7.9738e-08	8.6932e-08	1.2499e-08	-2.9016e-08	-4.2125e-09	-2.723e-08	2.3428e-07	-8.6181e-09	-9.1738e-08	-9.9341e-08	-2.6279e-08	-9.1925e-08	-3.3197e-08	-3.9677e-08	2.6778e-08	7.2598e-08	-3.035e-08	-3.9936e-08	-9.6023e-09	-1.8824e-08	-5.9895e-08	-4.579e-08	6.0716e-08	1.2403e-07	-2.2827e-08	-3.5515e-07	-2.7253e-08	-4.4501e-08	6.8875e-08	-2.6341e-08	-3.1203e-08	-2.4181e-08	-7.1969e-08	1.5534e-07	-3.9474e-08	-6.7593e-08	6.2396e-08	-8.7592e-08	-6.9513e-08
-4.619e-09	-3.364e-08	5.7501e-10	-8.5151e-08	8.5795e-08	1.144e-08	-3.0942e-08	-4.6211e-09	-2.2671e-08	2.5258e-07	-8.0077e-09	-9.326e-08	-1.0436e-07	-2.696e-08	-9.4052e-08	-3.3081e-08	-3.7199e-08	2.8714e-08	7.7835e-08	-2.9299e-08	-4.1296e-08	-6.3666e-09	-1.5521e-08	-6.5439e-08	-4.9029e-08	6.7935e-08	1.3175e-07	-2.7428e-08	-3.6933e-07	-2.6171e-08	-4.3399e-08	7.2364e-08	-2.438e-08	-3.0684e-08	-2.6628e-08	-7.6228e-08	1.6626e-07	-4.2068e-08	-6.7467e-08	6.4577e-08	-8.9319e-08	-7.1594e-08
-5.3549e-09	-3.6482e-08	-2.4709e-09	-9.0241e-08	8.3758e-08	1.027e-08	-3.2884e-08	-5.1267e-09	-1.8048e-08	2.691e-07	-7.2683e-09	-9.4711e-08	-1.0898e-07	-2.7618e-08	-9.5685e-08	-3.2806e-08	-3.4051e-08	3.0601e-08	8.2788e-08	-2.82e-08	-4.2527e-08	-3.1218e-09	-1.1879e-08	-7.0905e-08	-5.2305e-08	7.4444e-08	1.3865e-07	-3.2041e-08	-3.8139e-07	-2.5018e-08	-4.2228e-08	7.5468e-08	-2.2393e-08	-3.0173e-08	-2.9229e-08	-8.0293e-08	1.7588e-07	-4.4451e-08	-6.6981e-08	6.6369e-08	-9.0766e-08	-7.3479e-08
-6.1736e-09	-3.929e-08	-5.7658e-09	-9.4991e-08	8.0904e-08	8.9844e-09	-3.4833e-08	-5.7052e-09	-1.335e-08	2.8372e-07	-6.4016e-09	-9.607e-08	-1.1323e-07	-2.8232e-08	-9.6823e-08	-3.2378e-08	-3.0298e-08	3.2428e-08	8.7437e-08	-2.7062e-08	-4.3625e-08	1.1842e-10	-7.9491e-09	-7.6279e-08	-5.5585e-08	8.023e-08	1.4472e-07	-3.6643e-08	-3.9133e-07	-2.3796e-08	-4.1002e-08	7.8187e-08	-2.0382e-08	-2.9666e-08	-3.1964e-08	-8.4144e-08	1.8418e-07	-4.6623e-08	-6.6164e-08	6.7789e-08	-9.1936e-08	-7.5151e-08
-7.068e-09	-4.2057e-08	-9.2809e-09	-9.9388e-08	7.7327e-08	7.5836e-09	-3.678e-08	-6.3304e-09	-8.5714e-09	2.9638e-07	-5.4125e-09	-9.7319e-08	-1.1712e-07	-2.8782e-08	-9.7466e-08	-3.1807e-08	-2.6008e-08	3.4181e-08	9.1763e-08	-2.5897e-08	-4.4585e-08	3.3401e-09	-3.7809e-09	-8.1548e-08	-5.884e-08	8.5289e-08	1.4997e-07	-4.1209e-08	-3.9917e-07	-2.2509e-08	-3.9737e-08	8.0522e-08	-1.835e-08	-2.916e-08	-3.481e-08	-8.7761e-08	1.9117e-07	-4.8587e-08	-6.5046e-08	6.8858e-08	-9.283e-08	-7.6592e-08
-8.0305e-09	-4.4777e-08	-1.2984e-08	-1.0342e-07	7.3127e-08	6.0679e-09	-3.8715e-08	-6.9746e-09	-3.7144e-09	3.0702e-07	-4.3091e-09	-9.8436e-08	-1.2067e-07	-2.9253e-08	-9.7619e-08	-3.11e-08	-2.1251e-08	3.5848e-08	9.5751e-08	-2.4716e-08	-4.5409e-08	6.5294e-09	5.7339e-10	-8.6699e-08	-6.2041e-08	8.9629e-08	1.544e-07	-4.5716e-08	-4.0495e-07	-2.116e-08	-3.8444e-08	8.2481e-08	-1.6299e-08	-2.8652e-08	-3.7743e-08	-9.1128e-08	1.9685e-07	-5.0343e-08	-6.366e-08	6.9595e-08	-9.3452e-08	-7.7786e-08
-9.0528e-09	-4.7443e-08	-1.6841e-08	-1.0709e-07	6.8406e-08	4.4407e-09	-4.0627e-08	-7.6098e-09	1.2154e-09	3.1561e-07	-3.103e-09	-9.9402e-08	-1.2389e-07	-2.9628e-08	-9.7288e-08	-3.0271e-08	-1.6098e-08	3.742e-08	9.9387e-08	-2.3529e-08	-4.6099e-08	9.6722e-09	5.0612e-09	-9.1719e-08	-6.5159e-08	9.327e-08	1.5804e-07	-5.0142e-08	-4.0873e-07	-1.9754e-08	-3.7135e-08	8.4075e-08	-1.4231e-08	-2.8138e-08	-4.0737e-08	-9.4227e-08	2.0125e-07	-5.1895e-08	-6.2041e-08	7.0021e-08	-9.3806e-08	-7.8721e-08
-1.0126e-08	-5.0049e-08	-2.0814e-08	-1.1038e-07	6.3268e-08	2.7077e-09	-4.2506e-08	-8.2086e-09	6.2075e-09	3.2213e-07	-1.8088e-09	-1.002e-07	-1.2678e-07	-2.9897e-08	-9.6482e-08	-2.933e-08	-1.0621e-08	3.8888e-08	1.0266e-07	-2.2346e-08	-4.6665e-08	1.2754e-08	9.6293e-09	-9.6596e-08	-6.8167e-08	9.6241e-08	1.609e-07	-5.4465e-08	-4.106e-07	-1.8298e-08	-3.5822e-08	8.5321e-08	-1.215e-08	-2.7613e-08	-4.3765e-08	-9.7045e-08	2.0439e-07	-5.3245e-08	-6.0222e-08	7.0154e-08	-9.3898e-08	-7.9385e-08
-1.1242e-08	-5.2593e-08	-2.4862e-08	-1.133e-07	5.7819e-08	8.7701e-10	-4.4338e-08	-8.7453e-09	1.1247e-08	3.2659e-07	-4.436e-10	-1.0081e-07	-1.2935e-07	-3.0051e-08	-9.5212e-08	-2.8292e-08	-4.8929e-09	4.0246e-08	1.0557e-07	-2.1177e-08	-4.7117e-08	1.5761e-08	1.4224e-08	-1.0132e-07	-7.1042e-08	9.858e-08	1.63e-07	-5.8665e-08	-4.1065e-07	-1.6799e-08	-3.4515e-08	8.6241e-08	-1.0056e-08	-2.7074e-08	-4.6801e-08	-9.957e-08	2.0631e-07	-5.4399e-08	-5.8238e-08	7.001e-08	-9.3733e-08	-7.9771e-08
-1.2392e-08	-5.507e-08	-2.8944e-08	-1.1585e-07	5.2159e-08	-1.0406e-09	-4.6111e-08	-9.196e-09	1.6317e-08	3.2901e-07	9.7358e-10	-1.0122e-07	-1.3161e-07	-3.0083e-08	-9.3488e-08	-2.7171e-08	1.0166e-09	4.1489e-08	1.0811e-07	-2.0031e-08	-4.7467e-08	1.8677e-08	1.879e-08	-1.0588e-07	-7.3761e-08	1.0033e-07	1.6437e-07	-6.2722e-08	-4.0898e-07	-1.5266e-08	-3.3222e-08	8.686e-08	-7.9518e-09	-2.6517e-08	-4.9818e-08	-1.0179e-07	2.0706e-07	-5.536e-08	-5.6121e-08	6.96e-08	-9.332e-08	-7.9872e-08
-1.3567e-08	-5.7479e-08	-3.3018e-08	-1.1802e-07	4.6384e-08	-3.0319e-09	-4.781e-08	-9.5398e-09	2.1393e-08	3.2944e-07	2.4224e-09	-1.0141e-07	-1.3355e-07	-2.9993e-08	-9.1323e-08	-2.5984e-08	7.0382e-09	4.2617e-08	1.1028e-07	-1.8917e-08	-4.7732e-08	2.1487e-08	2.3272e-08	-1.1027e-07	-7.6305e-08	1.0155e-07	1.6501e-07	-6.6622e-08	-4.0572e-07	-1.3711e-08	-3.1953e-08	8.7208e-08	-5.8413e-09	-2.5939e-08	-5.2789e-08	-1.037e-07	2.0667e-07	-5.6136e-08	-5.3902e-08	6.8933e-08	-9.2668e-08	-7.9685e-08
-1.4759e-08	-5.9818e-08	-3.7039e-08	-1.1983e-07	4.0585e-08	-5.0818e-09	-4.9422e-08	-9.7589e-09	2.6445e-08	3.2792e-07	3.8817e-09	-1.0139e-07	-1.3519e-07	-2.978e-08	-8.873e-08	-2.475e-08	1.3106e-08	4.363e-08	1.1208e-07	-1.784e-08	-4.7928e-08	2.4178e-08	2.7612e-08	-1.1449e-07	-7.8658e-08	1.0229e-07	1.6496e-07	-7.0349e-08	-4.0098e-07	-1.2146e-08	-3.0716e-08	8.7319e-08	-3.7278e-09	-2.5337e-08	-5.5687e-08	-1.053e-07	2.0521e-07	-5.6733e-08	-5.1611e-08	6.801e-08	-9.1786e-08	-7.9212e-08
-1.5958e-08	-6.2087e-08	-4.0965e-08	-1.2128e-07	3.4844e-08	-7.1733e-09	-5.093e-08	-9.8389e-09	3.1433e-08	3.2455e-07	5.3301e-09	-1.0113e-07	-1.3651e-07	-2.9452e-08	-8.5723e-08	-2.3488e-08	1.9156e-08	4.4533e-08	1.1353e-07	-1.6805e-08	-4.8075e-08	2.6732e-08	3.1753e-08	-1.1851e-07	-8.0806e-08	1.026e-07	1.6424e-07	-7.3893e-08	-3.949e-07	-1.0585e-08	-2.9522e-08	8.7227e-08	-1.6157e-09	-2.4709e-08	-5.8488e-08	-1.0657e-07	2.0275e-07	-5.7159e-08	-4.9274e-08	6.6829e-08	-9.0689e-08	-7.8456e-08
-1.7157e-08	-6.4286e-08	-4.4757e-08	-1.2237e-07	2.9237e-08	-9.2884e-09	-5.232e-08	-9.7694e-09	3.631e-08	3.1942e-07	6.7469e-09	-1.0065e-07	-1.3754e-07	-2.9015e-08	-8.2318e-08	-2.2217e-08	2.5129e-08	4.5332e-08	1.1464e-07	-1.5815e-08	-4.8192e-08	2.9137e-08	3.5633e-08	-1.2234e-07	-8.2738e-08	1.0255e-07	1.6288e-07	-7.7247e-08	-3.8759e-07	-9.0441e-09	-2.8377e-08	8.6968e-08	4.8925e-10	-2.4053e-08	-6.1167e-08	-1.0753e-07	1.9935e-07	-5.7422e-08	-4.6915e-08	6.5383e-08	-8.9388e-08	-7.7425e-08
-1.8345e-08	-6.6417e-08	-4.8375e-08	-1.2312e-07	2.3827e-08	-1.1408e-08	-5.3577e-08	-9.5437e-09	4.1016e-08	3.1264e-07	8.1135e-09	-9.9919e-08	-1.3827e-07	-2.8483e-08	-7.8532e-08	-2.0958e-08	3.097e-08	4.6038e-08	1.1542e-07	-1.487e-08	-4.8299e-08	3.1379e-08	3.9196e-08	-1.2598e-07	-8.4446e-08	1.0219e-07	1.6091e-07	-8.0407e-08	-3.792e-07	-7.5388e-09	-2.7289e-08	8.6576e-08	2.5805e-09	-2.3369e-08	-6.37e-08	-1.0818e-07	1.951e-07	-5.7531e-08	-4.4556e-08	6.3661e-08	-8.79e-08	-7.6128e-08
-1.9512e-08	-6.8481e-08	-5.1786e-08	-1.2353e-07	1.8672e-08	-1.3514e-08	-5.4686e-08	-9.159e-09	4.5485e-08	3.0434e-07	9.4139e-09	-9.8947e-08	-1.3871e-07	-2.7871e-08	-7.4388e-08	-1.9732e-08	3.6627e-08	4.6663e-08	1.1591e-07	-1.3971e-08	-4.8418e-08	3.3446e-08	4.2384e-08	-1.2941e-07	-8.5923e-08	1.0157e-07	1.5836e-07	-8.3374e-08	-3.6984e-07	-6.0869e-09	-2.6268e-08	8.6088e-08	4.6501e-09	-2.2657e-08	-6.6068e-08	-1.0852e-07	1.9006e-07	-5.7493e-08	-4.2216e-08	6.1648e-08	-8.6242e-08	-7.4582e-08
-2.0648e-08	-7.0481e-08	-5.4959e-08	-1.2361e-07	1.3817e-08	-1.5586e-08	-5.5635e-08	-8.6164e-09	4.9642e-08	2.9466e-07	1.0636e-08	-9.7724e-08	-1.3886e-07	-2.7198e-08	-6.9913e-08	-1.856e-08	4.2055e-08	4.7223e-08	1.1611e-07	-1.3115e-08	-4.8568e-08	3.5326e-08	4.5142e-08	-1.3264e-07	-8.7169e-08	1.0072e-07	1.5528e-07	-8.6151e-08	-3.5963e-07	-4.706e-09	-2.5319e-08	8.5535e-08	6.6895e-09	-2.1918e-08	-6.825e-08	-1.0856e-07	1.8434e-07	-5.7319e-08	-3.9912e-08	5.9326e-08	-8.4431e-08	-7.2805e-08
-2.1743e-08	-7.2418e-08	-5.7867e-08	-1.2337e-07	9.2983e-09	-1.7606e-08	-5.641e-08	-7.9207e-09	5.3411e-08	2.8377e-07	1.1772e-08	-9.6246e-08	-1.3874e-07	-2.6483e-08	-6.514e-08	-1.7461e-08	4.7211e-08	4.7735e-08	1.1607e-07	-1.2299e-08	-4.877e-08	3.7012e-08	4.7424e-08	-1.3566e-07	-8.8184e-08	9.97e-08	1.517e-07	-8.8746e-08	-3.4869e-07	-3.4139e-09	-2.4448e-08	8.4945e-08	8.689e-09	-2.1152e-08	-7.0231e-08	-1.0832e-07	1.7802e-07	-5.7017e-08	-3.7657e-08	5.6675e-08	-8.2489e-08	-7.0818e-08
-2.2787e-08	-7.4293e-08	-6.0489e-08	-1.2282e-07	5.145e-09	-1.9557e-08	-5.7001e-08	-7.0803e-09	5.6711e-08	2.7181e-07	1.2817e-08	-9.4503e-08	-1.3836e-07	-2.5749e-08	-6.0107e-08	-1.6457e-08	5.2061e-08	4.822e-08	1.158e-07	-1.1518e-08	-4.9042e-08	3.85e-08	4.9188e-08	-1.3848e-07	-8.8972e-08	9.8524e-08	1.4766e-07	-9.1171e-08	-3.3714e-07	-2.2278e-09	-2.3658e-08	8.4343e-08	1.0638e-08	-2.0363e-08	-7.1994e-08	-1.0781e-07	1.7119e-07	-5.6597e-08	-3.5463e-08	5.3677e-08	-8.0437e-08	-6.8646e-08
-2.377e-08	-7.6108e-08	-6.2807e-08	-1.2197e-07	1.377e-09	-2.142e-08	-5.7399e-08	-6.1069e-09	5.9463e-08	2.5896e-07	1.377e-08	-9.2491e-08	-1.3771e-07	-2.502e-08	-5.4863e-08	-1.5564e-08	5.6572e-08	4.8697e-08	1.1535e-07	-1.0766e-08	-4.9399e-08	3.9785e-08	5.0399e-08	-1.411e-07	-8.9539e-08	9.7221e-08	1.4322e-07	-9.3442e-08	-3.2509e-07	-1.1634e-09	-2.2952e-08	8.3745e-08	1.2526e-08	-1.9552e-08	-7.3529e-08	-1.0704e-07	1.6394e-07	-5.6067e-08	-3.3338e-08	5.0312e-08	-7.8299e-08	-6.6315e-08
-2.4683e-08	-7.7861e-08	-6.4808e-08	-1.2082e-07	-1.9923e-09	-2.3182e-08	-5.7594e-08	-5.0152e-09	6.1591e-08	2.4539e-07	1.4634e-08	-9.0202e-08	-1.3681e-07	-2.4317e-08	-4.9461e-08	-1.4801e-08	6.0719e-08	4.9189e-08	1.1474e-07	-1.0037e-08	-4.9854e-08	4.0871e-08	5.1034e-08	-1.4352e-07	-8.9897e-08	9.5808e-08	1.384e-07	-9.5578e-08	-3.1267e-07	-2.3488e-10	-2.2329e-08	8.3164e-08	1.4343e-08	-1.8722e-08	-7.4826e-08	-1.0605e-07	1.5638e-07	-5.5435e-08	-3.1291e-08	4.6567e-08	-7.61e-08	-6.3854e-08
-2.5518e-08	-7.955e-08	-6.6484e-08	-1.1939e-07	-4.9557e-09	-2.483e-08	-5.7582e-08	-3.8224e-09	6.3029e-08	2.313e-07	1.5414e-08	-8.7634e-08	-1.3567e-07	-2.3664e-08	-4.3966e-08	-1.4183e-08	6.4482e-08	4.9718e-08	1.1401e-07	-9.3217e-09	-5.0414e-08	4.1762e-08	5.1078e-08	-1.4575e-07	-9.0055e-08	9.4298e-08	1.3327e-07	-9.7601e-08	-2.9999e-07	5.4646e-10	-2.1785e-08	8.2605e-08	1.6077e-08	-1.7876e-08	-7.5879e-08	-1.0485e-07	1.4859e-07	-5.4707e-08	-2.9327e-08	4.2431e-08	-7.3866e-08	-6.1292e-08
-2.627e-08	-8.117e-08	-6.7833e-08	-1.1768e-07	-7.5113e-09	-2.6352e-08	-5.7355e-08	-2.5479e-09	6.3721e-08	2.1686e-07	1.6117e-08	-8.4784e-08	-1.3429e-07	-2.3083e-08	-3.8447e-08	-1.3726e-08	6.7843e-08	5.0306e-08	1.1318e-07	-8.6121e-09	-5.1086e-08	4.2466e-08	5.0526e-08	-1.4778e-07	-9.0028e-08	9.2702e-08	1.2787e-07	-9.9533e-08	-2.8716e-07	1.1728e-09	-2.1314e-08	8.2069e-08	1.7719e-08	-1.7019e-08	-7.6684e-08	-1.0347e-07	1.4069e-07	-5.3888e-08	-2.7452e-08	3.7898e-08	-7.1623e-08	-5.8657e-08
-2.6933e-08	-8.2716e-08	-6.8855e-08	-1.157e-07	-9.6624e-09	-2.7742e-08	-5.6911e-08	-1.2125e-09	6.3627e-08	2.0226e-07	1.6754e-08	-8.1656e-08	-1.3268e-07	-2.2593e-08	-3.2981e-08	-1.3439e-08	7.0789e-08	5.0972e-08	1.1229e-07	-7.8978e-09	-5.1869e-08	4.2994e-08	4.9379e-08	-1.4962e-07	-8.983e-08	9.1025e-08	1.2224e-07	-1.014e-07	-2.7429e-07	1.6404e-09	-2.0909e-08	8.1555e-08	1.926e-08	-1.6153e-08	-7.7241e-08	-1.0193e-07	1.3276e-07	-5.2983e-08	-2.5673e-08	3.297e-08	-6.9394e-08	-5.598e-08
-2.7503e-08	-8.418e-08	-6.9557e-08	-1.1348e-07	-1.1417e-08	-2.8996e-08	-5.6246e-08	1.6206e-10	6.2721e-08	1.877e-07	1.7338e-08	-7.8255e-08	-1.3085e-07	-2.2211e-08	-2.7644e-08	-1.3332e-08	7.3313e-08	5.1734e-08	1.1136e-07	-7.1678e-09	-5.2759e-08	4.3361e-08	4.7653e-08	-1.5128e-07	-8.9477e-08	8.9269e-08	1.1644e-07	-1.0322e-07	-2.6148e-07	1.9506e-09	-2.0559e-08	8.1061e-08	2.0693e-08	-1.5281e-08	-7.7552e-08	-1.0027e-07	1.249e-07	-5.1992e-08	-2.3994e-08	2.7653e-08	-6.7203e-08	-5.3288e-08
-2.7978e-08	-8.5553e-08	-6.995e-08	-1.1101e-07	-1.2789e-08	-3.011e-08	-5.5356e-08	1.5536e-09	6.0995e-08	1.7336e-07	1.7881e-08	-7.4593e-08	-1.2881e-07	-2.1949e-08	-2.2513e-08	-1.341e-08	7.5409e-08	5.2605e-08	1.1042e-07	-6.4098e-09	-5.3748e-08	4.3583e-08	4.5369e-08	-1.5275e-07	-8.8983e-08	8.7435e-08	1.1053e-07	-1.0502e-07	-2.4885e-07	2.1104e-09	-2.0251e-08	8.0582e-08	2.2011e-08	-1.4406e-08	-7.7619e-08	-9.8516e-08	1.1719e-07	-5.0916e-08	-2.2421e-08	2.1961e-08	-6.5068e-08	-5.0607e-08
-2.8353e-08	-8.6824e-08	-7.0046e-08	-1.0831e-07	-1.3795e-08	-3.1087e-08	-5.4239e-08	2.9404e-09	5.846e-08	1.5943e-07	1.8401e-08	-7.0686e-08	-1.2657e-07	-2.1816e-08	-1.7664e-08	-1.3678e-08	7.7078e-08	5.3596e-08	1.0948e-07	-5.6109e-09	-5.4825e-08	4.3681e-08	4.2561e-08	-1.5404e-07	-8.8364e-08	8.5522e-08	1.0456e-07	-1.0682e-07	-2.3649e-07	2.1322e-09	-1.997e-08	8.0117e-08	2.321e-08	-1.353e-08	-7.7451e-08	-9.6689e-08	1.0973e-07	-4.9754e-08	-2.0959e-08	1.5917e-08	-6.3005e-08	-4.7963e-08
